time,open,high,low,close,Volume,Volume MA
1513555200,615.9125,673.31,591.1175,664.31,NaN,NaN
1513641600,663.695,727.3875,652.085,689.36,NaN,NaN
1513728000,689.36,695.14,620.7675,673.5925,NaN,NaN
1513814400,673.59,701.6275,644.9825,660.0125,NaN,NaN
1513900800,659.7975,662.875,439.8425,582.75,NaN,NaN
1513987200,580.365,646.665,570.1175,613.28,NaN,NaN
1514073600,613.24,616.0275,539.0825,589.12,NaN,NaN
1514160000,589.1225,640.0875,586.0575,623.0725,NaN,NaN
1514246400,623.0925,647.6875,621.895,640.225,NaN,NaN
1514332800,640.9625,649.45,605.24,630.72,NaN,NaN
1514419200,630.7225,631.5625,584.94,615.925,NaN,NaN
1514505600,616.1725,641.42,612.3,633.7925,NaN,NaN
1514592000,633.795,633.8375,590.62,602.385,NaN,NaN
1514678400,602.385,635.9775,597.1925,631.33,NaN,NaN
1514764800,630.925,649.305,618.5775,642.1925,NaN,NaN
1514851200,642.44,732.21,642.19,722.735,NaN,NaN
1514937600,722.2325,785.9875,713.185,779.2925,NaN,NaN
1515024000,779.53,820.775,755.9225,785.22,NaN,NaN
1515110400,785.22,835.17,771.875,799.39,NaN,NaN
1515196800,799.26,830.135,795.3425,828.06,NaN,NaN
1515283200,828.0575,908.345,825.9575,908.3425,NaN,NaN
1515369600,908.3425,987.49,795.745,927.93,NaN,NaN
1515456000,927.655,1046.74,922.24,1042.3025,NaN,NaN
1515542400,1042.2375,1109.485,980.09,1011.4325,NaN,NaN
1515628800,1011.63,1074.23,916.4925,942.7425,NaN,NaN
1515715200,942.7425,1014.99,919.79,1003.675,NaN,NaN
1515801600,1003.675,1151.0825,1000.615,1117.195,NaN,NaN
1515888000,1117.1925,1119.4225,1029.4375,1096.6925,NaN,NaN
1515974400,1096.6925,1111.405,1026.3275,1031.89,NaN,NaN
1516060800,1032.8525,1037.6375,722.49,877.4925,NaN,NaN
1516147200,877.0425,927.23,643.1375,844.1475,NaN,NaN
1516233600,845.3875,905.1875,792.8925,843.82,NaN,NaN
1516320000,842.89,899.2425,821.965,856.8075,NaN,NaN
1516406400,857.055,949.43,856.395,939.86,NaN,NaN
1516492800,939.86,939.915,821.8825,862.0275,NaN,NaN
1516579200,862.79,887.755,762.7425,825.035,NaN,NaN
1516665600,824.9225,841.49,755.815,814.535,NaN,NaN
1516752000,813.7525,872.205,792.2525,870.68,NaN,NaN
1516838400,870.7975,902.7825,837.4775,858.49,NaN,NaN
1516924800,858.4925,880.985,814.1275,861.65,NaN,NaN
1517011200,860.8825,914.56,849.9,903.365,NaN,NaN
1517097600,903.3625,994.99,897.26,990.6275,NaN,NaN
1517184000,990.385,996.365,930.54,948.8075,NaN,NaN
1517270400,948.775,952.5675,841.8725,866.1125,NaN,NaN
1517356800,866.665,914.0625,835.245,903.49,NaN,NaN
1517443200,903.49,934.49,777.145,840.3575,NaN,NaN
1517529600,840.2225,841.7375,625.02,759.595,NaN,NaN
1517616000,759.5575,822.4475,705.9775,801.7225,NaN,NaN
1517702400,801.7375,802.0025,661.5575,693.7625,NaN,NaN
1517788800,693.4575,717.1275,536.415,593.7425,NaN,NaN
1517875200,594.425,682.1475,494.6275,663.5,NaN,NaN
1517961600,663.505,723.04,613.27,637.8625,NaN,NaN
1518048000,638.4025,708.3425,636.74,684.9,NaN,NaN
1518134400,685.015,735.5725,660.5175,734.01,NaN,NaN
1518220800,733.79,757.68,687.2025,713.3575,NaN,NaN
1518307200,713.3625,715.9225,660.8075,683.74,NaN,NaN
1518393600,683.7125,731.8925,683.295,724.29,NaN,NaN
1518480000,724.7075,726.44,693.7275,705.675,NaN,NaN
1518566400,705.6375,767.865,705.635,765.8975,NaN,NaN
1518652800,765.89,787.4625,754.8825,772.065,NaN,NaN
1518739200,772.0625,785.235,757.8,779.1625,NaN,NaN
1518825600,778.9975,808.01,777.0475,807.42,NaN,NaN
1518912000,807.24,812.82,758.35,761.545,NaN,NaN
1518998400,762.0375,791.99,759.265,780.3025,NaN,NaN
1519084800,780.16,794.045,731.9925,738.6375,NaN,NaN
1519171200,738.9775,755.6125,688.0025,705.665,NaN,NaN
1519257600,705.66,729.2275,665.0175,679.055,NaN,NaN
1519344000,679.035,736.76,665.3375,716.725,NaN,NaN
1519430400,716.3225,732.06,682.89,700.3075,NaN,NaN
1519516800,700.175,713.33,689.5925,706.195,NaN,NaN
1519603200,706.3875,734.66,702.28,725.2175,NaN,NaN
1519689600,725.275,746.615,721.12,728.8125,NaN,NaN
1519776000,728.9425,741.19,711.4875,712.965,NaN,NaN
1519862400,712.9675,734.685,708.88,727.3,NaN,NaN
1519948800,727.29,731.5325,711.46,716.69,NaN,NaN
1520035200,716.6875,725.205,714.0025,716.075,NaN,NaN
1520121600,716.22,725.0525,703.035,722.875,NaN,NaN
1520208000,722.8975,726.49,712,712.1825,NaN,NaN
1520294400,711.93,712.9375,676.8875,686.58,NaN,NaN
1520380800,686.5825,694.02,618.74,638.3075,NaN,NaN
1520467200,638.2675,655.37,590.1675,599.145,NaN,NaN
1520553600,599.1025,624.0675,556.315,620.455,NaN,NaN
1520640000,620.3075,637.4075,583.83,587.2075,NaN,NaN
1520726400,587.0125,627.22,577.48,615.2675,NaN,NaN
1520812800,615.265,629.6775,583.32,597.6175,NaN,NaN
1520899200,597.515,611.2975,584.825,592.0825,NaN,NaN
1520985600,592.5975,602.4525,513.8675,535.2225,NaN,NaN
1521072000,535.1275,541.165,503.785,533.2975,NaN,NaN
1521158400,533.2525,545.19,513.49,526.03,NaN,NaN
1521244800,525.84,532.805,481.395,487.4375,NaN,NaN
1521331200,487.4125,495.015,414.7625,478.3275,NaN,NaN
1521417600,478.5525,494.785,449.5125,491.8925,NaN,NaN
1521504000,491.8725,501.675,462.8225,493.8875,NaN,NaN
1521590400,493.89,518.49,484.29,495.485,NaN,NaN
1521676800,495.4225,508.89,461.1425,480.32,NaN,NaN
1521763200,480.065,483.0725,455.97,483.0725,NaN,NaN
1521849600,482.97,484.5,464.71,465.26,NaN,NaN
1521936000,465.255,477.1,459.745,467.4675,NaN,NaN
1522022400,467.57,469.8,425.72,440.11,NaN,NaN
1522108800,440.215,444.4225,409.94,412.2125,NaN,NaN
1522195200,411.995,424.195,405.52,409.705,NaN,NaN
1522281600,409.7425,411.89,360.175,362.8075,NaN,NaN
1522368000,362.705,383.74,348.6775,370.6925,NaN,NaN
1522454400,370.6725,393.1975,367.77,370.685,NaN,NaN
1522540800,370.7825,375.345,344.97,359.2925,NaN,NaN
1522627200,359.46,370.775,357.1575,363.79,NaN,NaN
1522713600,363.8525,412.7725,360.575,387.3925,NaN,NaN
1522800000,387.3125,388.5675,352.9775,359.0975,NaN,NaN
1522886400,359.0625,365.79,349.8375,361.1725,NaN,NaN
1522972800,361.4725,364.7875,347.8425,352.97,NaN,NaN
1523059200,352.73,371.75,352.3225,364.105,NaN,NaN
1523145600,364.115,378.2375,364,375.6975,NaN,NaN
1523232000,375.5725,399.1475,366.05,374.52,NaN,NaN
1523318400,374.4825,389.1325,369.3575,387,NaN,NaN
1523404800,387.035,400.5625,383.0025,398.22,NaN,NaN
1523491200,398.1475,448.9875,385.495,445.885,NaN,NaN
1523577600,446.02,472.48,436.7775,446.425,NaN,NaN
1523664000,446.6325,461.3,441.025,452.3325,NaN,NaN
1523750400,452.3875,476.3825,452.3325,476.175,NaN,NaN
1523836800,476.2125,478.86,449.3275,459.09,NaN,NaN
1523923200,459.11,467.445,447.9925,452.325,NaN,NaN
1524009600,452.34,470.34,451.2175,469.7175,NaN,NaN
1524096000,469.77,502.7825,466.61,500.47,NaN,NaN
1524182400,500.705,542.9475,493.32,538.6325,NaN,NaN
1524268800,538.6325,545.465,507.695,529.72,NaN,NaN
1524355200,529.93,558.62,519.3425,540.95,NaN,NaN
1524441600,541.3025,561.57,539.5175,558.5275,NaN,NaN
1524528000,558.2025,608.74,558.1975,603.2525,NaN,NaN
1524614400,603.2,603.435,518.1325,538.4825,NaN,NaN
1524700800,538.32,575.0375,525.64,571.715,NaN,NaN
1524787200,571.7,589.6575,555.1075,557.54,NaN,NaN
1524873600,557.295,595.1675,555.19,587.67,NaN,NaN
1524960000,587.3725,599.405,575.1175,592.165,NaN,NaN
1525046400,592.1075,595.185,571.975,577.73,NaN,NaN
1525132800,577.9325,581.56,543.3525,578.2225,NaN,NaN
1525219200,578.2275,593.0575,571.67,589.7675,NaN,NaN
1525305600,590.105,664.8275,589.16,657.3,NaN,NaN
1525392000,657.09,678.42,644.285,662.4225,NaN,NaN
1525478400,662.45,694.2375,659.4225,685.4025,NaN,NaN
1525564800,685.495,698.365,638.585,665.14,NaN,NaN
1525651200,665.0225,668.96,596.1,639.8775,NaN,NaN
1525737600,639.86,657.145,615.5325,636.155,NaN,NaN
1525824000,635.9575,645.61,606.76,638.22,NaN,NaN
1525910400,638.2525,650.695,616.9825,618.105,NaN,NaN
1525996800,617.9975,626.8825,573.38,583.56,NaN,NaN
1526083200,583.735,594.3275,554.4025,587.8575,NaN,NaN
1526169600,588.15,630.6975,577.8475,622.585,NaN,NaN
1526256000,622.6775,632.7775,588.95,621.1225,NaN,NaN
1526342400,621.09,629.3675,596.47,604.6875,NaN,NaN
1526428800,604.69,608.5075,583.34,605.5925,NaN,NaN
1526515200,605.72,614.355,571.39,576.655,NaN,NaN
1526601600,576.975,595.385,567.9675,594.9825,NaN,NaN
1526688000,595.225,612.53,587.82,597.56,NaN,NaN
1526774400,597.5625,617.985,591.0675,611.2775,NaN,NaN
1526860800,611.265,614.5375,590.63,598.0325,NaN,NaN
1526947200,597.8225,599.44,553.4425,556.57,NaN,NaN
1527033600,555.89,562.78,496.6475,507.5625,NaN,NaN
1527120000,508.065,532.515,483.99,527.1675,NaN,NaN
1527206400,527.1075,537.655,501.7925,514.07,NaN,NaN
1527292800,513.9425,529.8475,508.785,514.34,NaN,NaN
1527379200,514.3425,518.16,492.445,502.8575,NaN,NaN
1527465600,503.105,506.7125,455.17,459.135,NaN,NaN
1527552000,459.25,505.0275,458.715,500.4625,NaN,NaN
1527638400,500.5775,514.8175,481.66,493.1675,NaN,NaN
1527724800,493.1325,514.9625,490.39,508.475,NaN,NaN
1527811200,508.4275,517.3575,497.6125,509.5225,NaN,NaN
1527897600,509.44,525.305,505.815,518.3775,NaN,NaN
1527984000,518.71,546.9525,518.1625,539.52,NaN,NaN
1528070400,539.4425,547.12,509.3025,518.825,NaN,NaN
1528156800,518.75,535.07,507.32,531.4075,NaN,NaN
1528243200,531.3075,534.6125,519.58,529.885,NaN,NaN
1528329600,529.9325,536.9875,523.6075,528.335,NaN,NaN
1528416000,528.0525,530.91,519.3375,525.515,NaN,NaN
1528502400,525.5175,531.72,518.7125,520.2425,NaN,NaN
1528588800,520.11,520.1225,453.305,469.4425,NaN,NaN
1528675200,469.1725,477.2925,457.3,473.955,NaN,NaN
1528761600,473.99,480.735,438.8675,446.4175,NaN,NaN
1528848000,446.24,452.07,412.5125,432.845,NaN,NaN
1528934400,432.66,471.3575,420.1375,465.25,NaN,NaN
1529020800,465.255,466.485,437.46,441.0175,NaN,NaN
1529107200,440.8425,452.6125,438.4225,448.4975,NaN,NaN
1529193600,448.42,456.1,445.7625,447.5175,NaN,NaN
1529280000,447.4175,469.335,441.04,463.5875,NaN,NaN
1529366400,463.615,486.215,461.4325,479.5575,NaN,NaN
1529452800,479.1875,482.2025,463.1575,477.585,NaN,NaN
1529539200,477.4975,483.9225,466.6625,469.5375,NaN,NaN
1529625600,469.4975,469.6075,412.38,422.3925,NaN,NaN
1529712000,422.39,436.65,418.23,431.485,NaN,NaN
1529798400,431.5,433.06,390.8475,416.71,NaN,NaN
1529884800,416.71,430.495,408.9925,419.2825,NaN,NaN
1529971200,419.2825,421.13,397.4,397.6625,NaN,NaN
1530057600,397.6375,410.7875,390.255,406.635,NaN,NaN
1530144000,406.645,408.015,387.7825,390.465,NaN,NaN
1530230400,390.3725,407.4225,378.7425,401.605,NaN,NaN
1530316800,401.5825,422.015,401.58,415.4925,NaN,NaN
1530403200,415.4825,417.66,408.985,414.335,NaN,NaN
1530489600,414.32,436.9225,408.0275,432.9225,NaN,NaN
1530576000,432.9,440.4725,419.92,421.8975,NaN,NaN
1530662400,422.03,437.36,413.68,425.65,NaN,NaN
1530748800,425.385,434.255,419.08,426.125,NaN,NaN
1530835200,426.035,432.0625,413.8575,427.1225,NaN,NaN
1530921600,427.165,440.3525,421.59,439.12,NaN,NaN
1531008000,439.3275,446.9225,436.5775,440.1525,NaN,NaN
1531094400,439.875,441.47,427.1075,429.0625,NaN,NaN
1531180800,428.9275,430.1975,396.195,400.1225,NaN,NaN
1531267200,400.085,411.105,394.4275,409.615,NaN,NaN
1531353600,409.775,410.2075,388.82,398.7125,NaN,NaN
1531440000,398.6575,406.98,394.045,399.4675,NaN,NaN
1531526400,399.2925,405.265,396.615,400.755,NaN,NaN
1531612800,400.7575,416.1125,398.66,412.2825,NaN,NaN
1531699200,412.3275,435.3925,408.505,434.4275,NaN,NaN
1531785600,434.09,459.08,424.795,449.845,NaN,NaN
1531872000,449.845,462.515,427.78,434.735,NaN,NaN
1531958400,434.6025,438.14,422.4475,426.9075,NaN,NaN
1532044800,426.76,427.1225,405.9225,412.09,NaN,NaN
1532131200,412.1,426.69,406.9725,421.4325,NaN,NaN
1532217600,421.4375,429.6525,416.3025,418.3525,NaN,NaN
1532304000,418.23,427.29,410.2075,412.335,NaN,NaN
1532390400,412.335,438.9925,411.6375,435.555,NaN,NaN
1532476800,434.7225,438.92,423.14,428.8225,NaN,NaN
1532563200,428.605,438.535,420.26,421.8725,NaN,NaN
1532649600,421.88,430.73,417.1925,427.265,NaN,NaN
1532736000,427.2725,428.735,421.025,426.5925,NaN,NaN
1532822400,426.61,428.9425,421.905,425.1725,NaN,NaN
1532908800,425.0775,427.2825,409.8625,417.7025,NaN,NaN
1532995200,417.7325,419.0475,395.73,399.4025,NaN,NaN
1533081600,399.4775,401.6675,381.4075,390.12,NaN,NaN
1533168000,390.045,393.6175,380.96,383.5525,NaN,NaN
1533254400,383.5075,390.105,373.4325,388.6725,NaN,NaN
1533340800,388.5975,389.965,376.115,380.42,NaN,NaN
1533427200,380.42,385.3825,375.6875,382.0725,NaN,NaN
1533513600,382.05,385.1675,376.1925,379.185,NaN,NaN
1533600000,379.0775,383.1575,351.8675,358.8975,NaN,NaN
1533686400,358.8825,360.965,336.1,342.06,NaN,NaN
1533772800,342.0575,353.23,338.8175,348.02,NaN,NaN
1533859200,348.305,349.8525,320.2575,323.1675,NaN,NaN
1533945600,323.17,323.7625,304.1225,313.945,NaN,NaN
1534032000,314.0325,321.1425,311.1575,314.1425,NaN,NaN
1534118400,314.1575,317.18,286.14,288.5175,NaN,NaN
1534204800,288.455,289.0575,263.1425,284.4875,NaN,NaN
1534291200,284.56,304.2275,282.635,286.4125,NaN,NaN
1534377600,286.34,299.735,283.8475,290.6325,NaN,NaN
1534464000,290.6325,314.0175,289.475,313.66,NaN,NaN
1534550400,313.825,316.5525,287.785,297.0075,NaN,NaN
1534636800,296.9925,305.7625,292.5025,300.335,NaN,NaN
1534723200,300.2275,303.5875,276.8075,278.5175,NaN,NaN
1534809600,278.2675,289.8675,277.5725,286.1975,NaN,NaN
1534896000,286.2325,299.655,270.0175,278.1925,NaN,NaN
1534982400,278.0575,286.075,276.7475,282.2925,NaN,NaN
1535068800,282.355,287.925,278.1125,286.7375,NaN,NaN
1535155200,286.735,287.7475,283.0225,283.92,NaN,NaN
1535241600,283.99,283.99,277.745,281.1675,NaN,NaN
1535328000,281.1625,291.8875,279.3125,291.4725,NaN,NaN
1535414400,291.495,298.73,287.5475,297.125,NaN,NaN
1535500800,297.13,298.2775,288.585,291.8875,NaN,NaN
1535587200,291.8675,293.5825,279.6175,288.64,NaN,NaN
1535673600,288.6825,289.01,282.9825,286.7775,NaN,NaN
1535760000,286.78,302.1375,286.7775,296.7475,NaN,NaN
1535846400,296.8425,299.65,292,296.5625,NaN,NaN
1535932800,296.48,297.6975,289.6325,291.9825,NaN,NaN
1536019200,291.98,294.3925,276.785,289.2925,NaN,NaN
1536105600,289.3075,291.1275,244.98,246.325,NaN,NaN
1536192000,246.0525,250.2125,233.1175,247.3125,NaN,NaN
1536278400,247.3675,251.21,235.725,236.8575,NaN,NaN
1536364800,236.795,240.2775,216.9725,222.99,NaN,NaN
1536451200,222.9975,231.7,212.66,222.42,NaN,NaN
1536537600,222.44,227.425,215.4225,223.195,NaN,NaN
1536624000,223.195,224.71,207.3675,214.2775,NaN,NaN
1536710400,214.075,214.22,200.805,212.5925,NaN,NaN
1536796800,212.645,236.9725,212.6275,234.1675,NaN,NaN
1536883200,233.715,243.555,227.345,233.9725,NaN,NaN
1536969600,233.9275,245.895,233.3775,241.87,NaN,NaN
1537056000,242.12,242.8825,230.895,240.5775,NaN,NaN
1537142400,240.585,244.16,219.5125,222.5475,NaN,NaN
1537228800,222.45,236.49,220.96,231.7575,NaN,NaN
1537315200,231.9525,236.5225,223.385,232.8275,NaN,NaN
1537401600,232.8075,247.5525,230.4,243.7475,NaN,NaN
1537488000,243.775,265.77,241.2275,261.285,NaN,NaN
1537574400,261.2875,266.5475,250.2825,255.83,NaN,NaN
1537660800,256,262.3325,253.1525,258.7675,NaN,NaN
1537747200,258.77,259.83,244.1125,246.505,NaN,NaN
1537833600,246.5,246.505,227.89,239.84,NaN,NaN
1537920000,239.9575,242.455,230.9175,235.9925,NaN,NaN
1538006400,235.955,251.2175,232.94,247.185,NaN,NaN
1538092800,247.1875,250.93,236.4025,241.3625,NaN,NaN
1538179200,241.2125,252.2525,235.545,248.84,NaN,NaN
1538265600,248.695,254.5325,244.445,249.6,NaN,NaN
1538352000,249.6025,251.6475,243.235,248.15,NaN,NaN
1538438400,248.15,248.6625,241.675,244.0525,NaN,NaN
1538524800,244.0225,244.2575,236.34,239.7975,NaN,NaN
1538611200,239.815,244.405,239.2075,241.24,NaN,NaN
1538697600,241.4475,248.0925,239.36,245.41,NaN,NaN
1538784000,245.395,245.91,242.205,243.5,NaN,NaN
1538870400,243.4475,244.7175,240.6875,244.05,NaN,NaN
1538956800,244.0575,248.5725,242.3625,246.3275,NaN,NaN
1539043200,246.335,247.0025,244.1475,245.23,NaN,NaN
1539129600,245.2275,245.2275,241.705,243.225,NaN,NaN
1539216000,243.1325,243.1575,214.0425,216.7175,NaN,NaN
1539302400,216.695,224.035,215.6225,220.9925,NaN,NaN
1539388800,220.85,224.5525,220.49,223.0975,NaN,NaN
1539475200,223.1225,225.365,217.3475,219.3025,NaN,NaN
1539561600,219.465,241.0425,217.985,229.0225,NaN,NaN
1539648000,229.075,231.48,227.38,229.68,NaN,NaN
1539734400,229.6675,230.1775,226.3675,228,NaN,NaN
1539820800,228.0225,229.4125,223.1025,224.85,NaN,NaN
1539907200,224.8225,226.5375,223.6475,225.6925,NaN,NaN
1539993600,225.6375,228.69,225.1225,227.4825,NaN,NaN
1540080000,227.4225,229.8675,226.5225,227.06,NaN,NaN
1540166400,227.0425,227.845,225.105,226.345,NaN,NaN
1540252800,226.3275,226.9925,223.88,226.335,NaN,NaN
1540339200,226.335,227.42,225.715,226.0375,NaN,NaN
1540425600,226.0325,226.1275,222.86,225.2125,NaN,NaN
1540512000,225.2175,228.77,224.41,226.0075,NaN,NaN
1540598400,226.0025,226.7175,225.68,226.5725,NaN,NaN
1540684800,226.5625,227.8125,226.3225,227.3175,NaN,NaN
1540771200,227.3225,227.4575,218.8925,221.2275,NaN,NaN
1540857600,221.225,222.9975,220.185,221.99,NaN,NaN
1540944000,222.02,224.6625,219.345,223.185,NaN,NaN
1541030400,223.2125,224.395,222.605,223.865,NaN,NaN
1541116800,223.865,226.685,223.815,225.24,NaN,NaN
1541203200,225.245,225.3975,223.8025,224.2775,NaN,NaN
1541289600,224.3,238.965,224.005,233.0625,NaN,NaN
1541376000,233.065,234.005,229.6725,231.935,NaN,NaN
1541462400,231.8875,239.7625,230.7675,239.395,NaN,NaN
1541548800,239.4175,242.6725,237.1275,238.065,NaN,NaN
1541635200,238.1325,239.125,232.8425,233.0975,NaN,NaN
1541721600,233.1025,234.5575,230.205,231.5175,NaN,NaN
1541808000,231.54,235.05,231.3875,233.2325,NaN,NaN
1541894400,233.23,233.8525,229.9225,232.8775,NaN,NaN
1541980800,232.735,233.97,230.7925,232.0275,NaN,NaN
1542067200,231.9675,232.015,227.645,227.93,NaN,NaN
1542153600,227.8875,229.2675,199.29,208.9525,NaN,NaN
1542240000,208.93,211.2625,199.41,209.4675,NaN,NaN
1542326400,209.525,210.39,202.3075,204.875,NaN,NaN
1542412800,204.885,205.9575,203.3875,204.7975,NaN,NaN
1542499200,204.7925,210.335,204.6975,207.3075,NaN,NaN
1542585600,207.355,207.36,182.265,184.5225,NaN,NaN
1542672000,184.4325,187.7325,166.29,171.18,NaN,NaN
1542758400,171.18,178.4925,167.2425,176.475,NaN,NaN
1542844800,176.5125,177.9825,167.31,167.9175,NaN,NaN
1542931200,167.94,169.4275,162.61,166.4775,NaN,NaN
1543017600,166.475,170.0325,155.7525,158.3325,NaN,NaN
1543104000,158.2725,164.61,149.11,161.2625,NaN,NaN
1543190400,161.195,163.1375,152.4475,155.6175,NaN,NaN
1543276800,155.6075,159.16,149.87,157,NaN,NaN
1543363200,157.0425,169.775,157.0425,166.85,NaN,NaN
1543449600,166.8725,167.76,160.3025,162.7525,NaN,NaN
1543536000,162.7625,164.8225,157.475,159.305,NaN,NaN
1543622400,159.3175,165.0825,157.9525,163.12,NaN,NaN
1543708800,163.075,165.1225,161.01,161.545,NaN,NaN
1543795200,161.65,161.8375,154.14,155.8525,NaN,NaN
1543881600,155.8525,159.5025,154.1275,156.9675,NaN,NaN
1543968000,156.9425,157.37,150.7325,150.9525,NaN,NaN
1544054400,150.9925,152.74,142.2175,142.2975,NaN,NaN
1544140800,142.375,148.085,136.3825,144.8725,NaN,NaN
1544227200,144.89,147.63,138.4425,142.99,NaN,NaN
1544313600,142.9675,149.2125,141.5625,145.005,NaN,NaN
1544400000,145.1525,146.48,141.02,142.4425,NaN,NaN
1544486400,142.43,143.6975,139.2925,140.685,NaN,NaN
1544572800,140.645,143.9775,139.95,142.315,NaN,NaN
1544659200,142.295,143.1525,138.13,139.37,NaN,NaN
1544745600,139.4775,139.9525,136.1275,137.7,NaN,NaN
1544832000,137.6975,138.61,136.2925,137.685,NaN,NaN
1544918400,137.665,140.6325,137.6275,138.275,NaN,NaN
1545004800,138.2525,148.03,138.1025,145.845,NaN,NaN
1545091200,145.89,151.6925,144.1475,151.215,NaN,NaN
1545177600,151.2425,156.7125,149.105,150.02,NaN,NaN
1545264000,150.0275,164.1825,149.405,161.38,NaN,NaN
1545350400,161.29,165.0025,154.345,156.27,NaN,NaN
1545436800,156.285,163.255,154.65,162.5275,NaN,NaN
1545523200,162.545,175.24,162.43,172.6075,NaN,NaN
1545609600,172.6075,194.9825,172.605,179.8675,NaN,NaN
1545696000,179.85,180.555,166.775,172.225,NaN,NaN
1545782400,172.11,178.0025,168.115,173.27,NaN,NaN
1545868800,173.2575,174.31,159.8075,161.3425,NaN,NaN
1545955200,161.3475,179.45,160.455,178.305,NaN,NaN
1546041600,178.3,185.815,174.325,176.0625,NaN,NaN
1546128000,176.1475,180.6125,172.08,179.5825,NaN,NaN
1546214400,179.6275,179.715,171.7025,173.5375,NaN,NaN
1546300800,173.3675,181.225,172.73,180.275,NaN,NaN
1546387200,180.3975,193.0675,179.5775,190.635,NaN,NaN
1546473600,190.6025,191.315,183.685,185.81,NaN,NaN
1546560000,185.785,192.16,184.245,190.56,NaN,NaN
1546646400,190.5175,195.595,190.1975,191.0075,NaN,NaN
1546732800,190.98,195.205,186.48,192.385,NaN,NaN
1546819200,192.3675,193.4125,186.7575,188.3425,NaN,NaN
1546905600,188.4,190.2175,185.38,187.16,NaN,NaN
1546992000,187.195,190.39,186.6125,187.5425,NaN,NaN
1547078400,187.54,188.6575,167.0875,170.3,NaN,NaN
1547164800,170.275,172.1,166.5175,169.87,NaN,NaN
1547251200,169.8825,170.9225,167.9975,168.865,NaN,NaN
1547337600,168.86,169.4575,160.7075,162.0525,NaN,NaN
1547424000,162.095,174.3775,162.0125,171.7575,NaN,NaN
1547510400,171.7575,173.41,163.155,165.49,NaN,NaN
1547596800,165.4275,171.325,164.96,167.0575,NaN,NaN
1547683200,167.085,168.385,163.4225,167.3475,NaN,NaN
1547769600,167.2875,167.535,164.0525,165.195,NaN,NaN
1547856000,165.1575,170.255,165.1575,168.0075,NaN,NaN
1547942400,167.9275,168.2375,162.1475,163.5325,NaN,NaN
1548028800,163.565,164.0675,160.69,162.41,NaN,NaN
1548115200,162.3775,165.1675,158.7,163.995,NaN,NaN
1548201600,163.9825,164.6625,161.7775,162.8875,NaN,NaN
1548288000,162.865,163.3625,160.77,162.7625,NaN,NaN
1548374400,162.7625,163.28,161.15,161.7375,NaN,NaN
1548460800,161.7375,163.5825,160.525,161.73,NaN,NaN
1548547200,161.6925,162.0425,158.26,158.9125,NaN,NaN
1548633600,159.055,159.59,151.17,154.5525,NaN,NaN
1548720000,154.5925,154.93,151.915,153.455,NaN,NaN
1548806400,153.44,157.5875,152.7175,156.17,NaN,NaN
1548892800,156.1875,158.085,153.9325,154.785,NaN,NaN
1548979200,154.835,156.21,152.755,154.9225,NaN,NaN
1549065600,154.915,157.9575,154.3725,157.4625,NaN,NaN
1549152000,157.54,157.94,153.8975,154.9775,NaN,NaN
1549238400,154.9775,156.445,154.5475,155.04,NaN,NaN
1549324800,155.0425,155.3875,154.265,155.0275,NaN,NaN
1549411200,155.0675,155.34,150.7025,153.005,NaN,NaN
1549497600,152.995,154.0425,152.5325,152.905,NaN,NaN
1549584000,152.875,167.0625,152.145,164.065,NaN,NaN
1549670400,164.0975,165.34,162.955,164.0175,NaN,NaN
1549756800,164.035,169.3,161.7125,168.44,NaN,NaN
1549843200,168.5,168.6,164.1975,165.13,NaN,NaN
1549929600,165.145,167.3475,163.3,166.1925,NaN,NaN
1550016000,166.16,169.3725,165.1525,165.985,NaN,NaN
1550102400,165.985,167.8225,163.7275,165,NaN,NaN
1550188800,165.01,167.9925,164.885,165.78,NaN,NaN
1550275200,165.7675,168.2275,165.7625,166.7225,NaN,NaN
1550361600,166.63,176.125,166.545,174.765,NaN,NaN
1550448000,174.7225,186.545,173.8275,183.9625,NaN,NaN
1550534400,183.95,187.52,182.255,182.5675,NaN,NaN
1550620800,182.5425,186.8475,179.73,186.105,NaN,NaN
1550707200,185.9575,187.0225,181.8325,183.685,NaN,NaN
1550793600,183.66,186.08,182.16,185.455,NaN,NaN
1550880000,185.505,195.175,184.1975,193.6725,NaN,NaN
1550966400,193.6875,199.925,173.805,174.3225,NaN,NaN
1551052800,174.2575,181.26,173.725,178.7075,NaN,NaN
1551139200,178.675,179.52,175.3475,177.32,NaN,NaN
1551225600,177.29,180.2275,169.9875,176.25,NaN,NaN
1551312000,176.24,179.7175,174.19,176.415,NaN,NaN
1551398400,176.4325,178.675,175.765,176.595,NaN,NaN
1551484800,176.59,177.2375,172.6475,174.7075,NaN,NaN
1551571200,174.73,176.2575,170.96,172.8025,NaN,NaN
1551657600,172.8475,173.185,167.505,169.44,NaN,NaN
1551744000,169.44,178.6425,169.145,177.7675,NaN,NaN
1551830400,177.8,180.6875,174.6925,178.2275,NaN,NaN
1551916800,178.2475,180.25,176.3175,177.665,NaN,NaN
1552003200,177.635,179.4925,172.9225,175.09,NaN,NaN
1552089600,174.9875,178.925,174.6125,177.78,NaN,NaN
1552176000,177.77,178.0025,175.585,176.4825,NaN,NaN
1552262400,176.54,177.035,173.3825,174.425,NaN,NaN
1552348800,174.4425,176.2675,171.0725,175.11,NaN,NaN
